"Time (s)"	"Gyroscope x (rad/s)"	"Gyroscope y (rad/s)"	"Gyroscope z (rad/s)"	"Absolute (rad/s)"
2.343596409E2	-5.183570385E-1	7.702506781E-1	1.757186651E-1	9.449111999E-1
2.343695969E2	-4.684119225E-1	5.030299425E-1	2.261108309E-1	7.235847981E-1
2.343795529E2	-4.754788876E-1	1.354727298E-1	1.449488699E-1	5.152118088E-1
2.343895089E2	-5.631064773E-1	-3.626183867E-1	-3.509589005E-3	6.697710925E-1
2.343994649E2	-6.881669164E-1	-8.924531937E-1	-1.548682153E-1	1.137554646E0
2.344094209E2	-8.212772012E-1	-1.390805840E0	-2.621244192E-1	1.636320977E0
2.344193769E2	-9.547915459E-1	-1.842500925E0	-3.347472250E-1	2.102020994E0
2.344293339E2	-1.056872606E0	-2.167361498E0	-3.847442865E-1	2.441815663E0
2.344392899E2	-1.107785583E0	-2.441111326E0	-4.313357472E-1	2.715191325E0
2.344492459E2	-1.088487148E0	-2.708951712E0	-4.888171852E-1	2.960095588E0
2.344592019E2	-1.028206468E0	-2.846337795E0	-5.379522443E-1	3.073798953E0
2.344691579E2	-9.449297786E-1	-2.820859194E0	-5.393003225E-1	3.023405979E0
2.344791139E2	-8.054174185E-1	-2.642696381E0	-4.974093437E-1	2.807126188E0
2.344890699E2	-6.294995546E-1	-2.405444145E0	-4.424690306E-1	2.525511843E0
2.344990259E2	-4.342882335E-1	-2.056654215E0	-3.787971139E-1	2.135865184E0
2.345089819E2	-2.137843966E-1	-1.641298056E0	-3.000109792E-1	1.682132475E0
2.345189389E2	1.987577882E-3	-1.227764487E0	-2.118957788E-1	1.245917095E0
2.345288949E2	2.016349584E-1	-8.987985253E-1	-1.475290060E-1	9.328774052E-1
2.345388509E2	3.444517553E-1	-6.746253967E-1	-1.202832758E-1	7.669644738E-1
2.345488069E2	4.023700953E-1	-5.856596231E-1	-1.357025206E-1	7.234044939E-1
2.345587629E2	3.750671148E-1	-6.251838803E-1	-1.768827140E-1	7.502117830E-1
2.345687189E2	2.968756258E-1	-7.197197080E-1	-2.261747867E-1	8.107321564E-1
2.345786749E2	2.175030261E-1	-8.403105736E-1	-2.819051743E-1	9.126335265E-1
2.345886309E2	1.492638588E-1	-9.135829210E-1	-3.426235318E-1	9.870685577E-1
2.345985879E2	1.110254005E-1	-9.720308185E-1	-4.039561152E-1	1.058466388E0
2.346085439E2	9.361340851E-2	-1.010407567E0	-4.718130827E-1	1.119059653E0
2.346184999E2	8.666548878E-2	-1.007572889E0	-5.451146960E-1	1.148853370E0
2.346284559E2	8.904921263E-2	-9.860736132E-1	-6.164131761E-1	1.166291617E0
2.346384119E2	1.262634397E-1	-9.465661645E-1	-7.164630890E-1	1.193838062E0
2.346483679E2	1.643833220E-1	-8.501782417E-1	-7.994275093E-1	1.178519945E0
2.346583239E2	2.527651191E-1	-7.604547143E-1	-8.494280577E-1	1.167779775E0
2.346682799E2	3.891708255E-1	-6.268653274E-1	-8.612123728E-1	1.134063852E0
2.346782359E2	5.675306916E-1	-4.813126028E-1	-8.448853493E-1	1.125870401E0
2.346881929E2	7.355999351E-1	-3.205239177E-1	-7.969046831E-1	1.130884574E0
2.346981489E2	9.091799855E-1	-1.711983532E-1	-7.039811015E-1	1.162543123E0
2.347081049E2	1.069456577E0	1.975833625E-2	-6.085564494E-1	1.230637524E0
2.347180609E2	1.201030374E0	2.656202912E-1	-5.438003540E-1	1.344896621E0
2.347280169E2	1.306356072E0	5.200864077E-1	-5.152556896E-1	1.497512766E0
2.347379729E2	1.385103703E0	7.631171346E-1	-5.227417946E-1	1.665568675E0
2.347479289E2	1.432221651E0	9.883313775E-1	-5.555573106E-1	1.826664089E0
2.347578849E2	1.455277443E0	1.164956570E0	-5.973635912E-1	1.957498277E0
2.347678409E2	1.476110101E0	1.361405849E0	-6.492838264E-1	2.110425645E0
2.347777979E2	1.462833762E0	1.610007405E0	-7.042874098E-1	2.286487966E0
2.347877539E2	1.479972839E0	2.054240942E0	-9.993320704E-1	2.721927633E0
2.347977099E2	1.672522783E0	2.357066393E0	-1.297097445E0	3.167894604E0
2.348076659E2	1.641105890E0	2.182792187E0	-1.409652829E0	3.073260707E0
2.348176219E2	1.485506177E0	1.725559950E0	-1.383823872E0	2.664442578E0
2.348275779E2	1.324877262E0	1.068682671E0	-1.249991894E0	2.111838570E0
2.348375339E2	1.177116513E0	4.310569465E-1	-1.115935326E0	1.678310170E0
2.348474899E2	1.078400612E0	-8.809395134E-2	-1.039929271E0	1.500720264E0
2.348574469E2	9.192095995E-1	-5.058028102E-1	-1.038696766E0	1.476371817E0
2.348674029E2	5.909679532E-1	-7.028149962E-1	-8.940067291E-1	1.281577182E0
2.348773589E2	2.690370977E-1	-6.586195827E-1	-5.593328476E-1	9.049938944E-1
2.348873149E2	1.823430210E-1	-6.870611310E-1	-2.874473929E-1	7.667646176E-1
2.348972709E2	2.398936749E-1	-7.945700288E-1	-1.432196647E-1	8.422602794E-1
2.349072269E2	3.218799829E-1	-9.760878086E-1	-1.008602455E-1	1.032727903E0
2.349171829E2	3.721633852E-1	-1.230646491E0	-9.982933849E-2	1.289558943E0
2.349271389E2	3.887788951E-1	-1.472203016E0	-9.719844162E-2	1.525771375E0
2.349370949E2	3.904431164E-1	-1.666453004E0	-6.232594326E-2	1.712715961E0
2.349470519E2	3.938750625E-1	-1.796685696E0	-3.439885750E-2	1.839673975E0
2.349570079E2	3.961563110E-1	-1.835494161E0	-3.859679773E-2	1.878155571E0
2.349669639E2	4.134638608E-1	-1.750780940E0	-6.477064639E-2	1.800105969E0
2.349769199E2	4.431588948E-1	-1.612619519E0	-8.446551859E-2	1.674534545E0
2.349868759E2	4.554957151E-1	-1.498270154E0	-1.050651744E-1	1.569499440E0
2.349968319E2	4.465126097E-1	-1.439374089E0	-1.376425624E-1	1.513313171E0
2.350067879E2	4.233679473E-1	-1.389899611E0	-1.926486790E-1	1.465665331E0
2.350167439E2	3.775168359E-1	-1.345013142E0	-2.761259973E-1	1.424017162E0
2.350266999E2	2.907651365E-1	-1.278711438E0	-3.553543389E-1	1.358647862E0
2.350366569E2	1.677055359E-1	-1.176913142E0	-4.310496449E-1	1.264536867E0
2.350466129E2	2.306366153E-2	-1.045579314E0	-4.780834615E-1	1.149926881E0
2.350565689E2	-1.364319921E-1	-9.207671285E-1	-5.006380677E-1	1.056912611E0
2.350665249E2	-2.955957651E-1	-8.354352713E-1	-5.260828137E-1	1.030578515E0
2.350764809E2	-4.149565101E-1	-7.804974914E-1	-5.709464550E-1	1.052304658E0
2.350864369E2	-4.942697883E-1	-7.284791470E-1	-6.290441751E-1	1.081980159E0
2.350963929E2	-5.124394894E-1	-6.612290144E-1	-6.934106350E-1	1.086570913E0
2.351063489E2	-4.869758189E-1	-6.129819155E-1	-7.557513714E-1	1.088141724E0
2.351163059E2	-4.428640008E-1	-6.294964552E-1	-8.064627647E-1	1.114798861E0
2.351262619E2	-4.001064003E-1	-7.442174554E-1	-8.546239734E-1	1.201801518E0
2.351362179E2	-3.653071225E-1	-9.347133636E-1	-9.088163972E-1	1.353914920E0
2.351461749E2	-3.271561563E-1	-1.085099459E0	-9.696927071E-1	1.491568279E0
2.351561309E2	-2.741994560E-1	-1.152513623E0	-1.032158256E0	1.571249076E0
2.351660869E2	-1.882642359E-1	-1.129724383E0	-1.082176805E0	1.575698969E0
2.351760429E2	-7.225027680E-2	-1.019251227E0	-1.122550130E0	1.517963096E0
2.351859989E2	6.590432674E-2	-8.476624489E-1	-1.157879949E0	1.436510001E0
2.351959549E2	2.099869400E-1	-6.477741003E-1	-1.185760021E0	1.367381669E0
2.352059119E2	3.488873541E-1	-4.782741368E-1	-1.210704207E0	1.347691810E0
2.352158679E2	4.557264447E-1	-4.100247920E-1	-1.237353683E0	1.380887779E0
2.352258239E2	5.277133584E-1	-4.470173419E-1	-1.254919291E0	1.432874146E0
2.352357799E2	5.602430701E-1	-5.355392098E-1	-1.246104479E0	1.467464110E0
2.352457359E2	5.471500754E-1	-6.494268179E-1	-1.200813413E0	1.470741734E0
2.352556919E2	4.634397328E-1	-7.404198647E-1	-1.159019113E0	1.451317769E0
2.352656479E2	3.366734087E-1	-7.859825492E-1	-1.136567473E0	1.422288006E0
2.352756039E2	2.041087002E-1	-7.847924232E-1	-1.122679830E0	1.384907762E0
2.352855609E2	9.226433933E-2	-7.423636913E-1	-1.139875650E0	1.363426953E0
2.352955169E2	4.977636971E-3	-6.688042283E-1	-1.194000125E0	1.368561351E0
2.353054729E2	-5.572998431E-3	-6.437935829E-1	-1.269372821E0	1.423309030E0
2.353154289E2	-3.460571542E-2	-6.546856761E-1	-1.323966622E0	1.477395853E0
2.353253849E2	-8.007416129E-2	-7.462147474E-1	-1.386636853E0	1.576708623E0
2.353353409E2	-1.369795352E-1	-9.807598591E-1	-1.422430754E0	1.733194318E0
2.353452969E2	-2.183340937E-1	-1.200356483E0	-1.447305560E0	1.892939209E0
2.353552529E2	-2.932930291E-1	-1.302612066E0	-1.477070928E0	1.991119665E0
2.353652089E2	-3.662664592E-1	-1.369484425E0	-1.551612139E0	2.101699060E0
2.353751659E2	-4.240360260E-1	-1.375878096E0	-1.651423693E0	2.190901024E0
2.353851219E2	-4.563095570E-1	-1.319114923E0	-1.743490458E0	2.233392390E0
2.353950779E2	-4.784811735E-1	-1.210835576E0	-1.831461906E0	2.247069145E0
2.354050339E2	-4.839684963E-1	-1.040365934E0	-1.938688874E0	2.252798556E0
2.354149899E2	-4.695037901E-1	-8.334784508E-1	-2.031694889E0	2.245641169E0
2.354249459E2	-5.255268812E-1	-7.740802765E-1	-2.095393896E0	2.294788521E0
2.354349019E2	-6.034451127E-1	-8.027201891E-1	-2.106573343E0	2.333700271E0
2.354448579E2	-6.897663474E-1	-8.240751624E-1	-2.063642025E0	2.326692050E0
2.354548139E2	-7.607920170E-1	-8.117700219E-1	-1.985875964E0	2.276286099E0
2.354647709E2	-7.746431231E-1	-7.541472316E-1	-1.889122009E0	2.176601016E0
2.354747269E2	-7.232750058E-1	-5.951927304E-1	-1.783545256E0	2.014550769E0
2.354846829E2	-6.063725352E-1	-3.640008271E-1	-1.680432320E0	1.823194185E0
2.354946389E2	-4.868845046E-1	-6.170780584E-2	-1.584132910E0	1.658415343E0
2.355045949E2	-3.697047830E-1	2.375313193E-1	-1.499215961E0	1.562290386E0
2.355145509E2	-2.653349638E-1	4.225094318E-1	-1.412095189E0	1.497641374E0
2.355245069E2	-1.941287667E-1	4.746228755E-1	-1.315843225E0	1.412230946E0
2.355344629E2	-1.736083180E-1	4.024418890E-1	-1.224184752E0	1.300279827E0
2.355444199E2	-1.780741960E-1	2.546030283E-1	-1.137124300E0	1.178806513E0
2.355543759E2	-1.903803945E-1	8.240810037E-2	-1.045459390E0	1.065842918E0
2.355643319E2	-1.946101934E-1	-5.687408522E-2	-9.454107285E-1	9.669070454E-1
2.355742879E2	-1.891858578E-1	-1.572590172E-1	-8.675003052E-1	9.017086374E-1
2.355842439E2	-1.724060476E-1	-3.046155870E-1	-8.183560371E-1	8.900680337E-1
2.355941999E2	-1.556672901E-1	-5.273492932E-1	-7.775683999E-1	9.523351295E-1
2.356041559E2	-1.293183863E-1	-7.222545743E-1	-7.343431711E-1	1.038091907E0
2.356141119E2	-7.474862039E-2	-8.035552502E-1	-7.019732594E-1	1.069604999E0
2.356240689E2	-3.845838131E-3	-7.988869548E-1	-6.882607341E-1	1.054484706E0
2.356340249E2	5.806839839E-2	-7.505623102E-1	-6.909177899E-1	1.021803852E0
2.356439809E2	1.014066860E-1	-6.642109156E-1	-6.944841743E-1	9.663165758E-1
2.356539369E2	1.205438897E-1	-5.712850094E-1	-6.981872916E-1	9.101444311E-1
2.356638929E2	1.267681122E-1	-5.215194225E-1	-7.161293030E-1	8.949267238E-1
2.356738489E2	1.166899204E-1	-4.982374907E-1	-7.280914187E-1	8.899293504E-1
2.356838049E2	9.727320075E-2	-4.554940760E-1	-7.305192947E-1	8.663690720E-1
2.356937609E2	8.090967685E-2	-3.757092357E-1	-7.148261070E-1	8.115911340E-1
2.357037169E2	6.724062562E-2	-2.873758972E-1	-7.111384869E-1	7.699507488E-1
2.357136739E2	5.273704976E-2	-2.353489101E-1	-7.309465408E-1	7.697097839E-1
2.357236299E2	1.425209548E-2	-2.772103846E-1	-7.787979245E-1	8.267859014E-1
2.357335859E2	-8.321124129E-3	-3.875534236E-1	-8.018236160E-1	8.906110310E-1
2.357435419E2	-5.763058551E-3	-4.976942241E-1	-7.907739282E-1	9.343747423E-1
2.357534979E2	1.972445846E-2	-5.955417156E-1	-7.670243979E-1	9.712802974E-1
2.357634539E2	6.412969530E-2	-6.656922698E-1	-7.504093647E-1	1.005173135E0
2.357734099E2	1.060041785E-1	-7.069107890E-1	-7.511308193E-1	1.036897901E0
2.357833659E2	1.605725139E-1	-7.125291228E-1	-7.581218481E-1	1.052725045E0
2.357933219E2	2.152014077E-1	-6.864623427E-1	-7.692418694E-1	1.053221367E0
2.358032789E2	2.729533613E-1	-6.667892933E-1	-7.758324146E-1	1.058785830E0
2.358132349E2	3.270661235E-1	-6.378761530E-1	-7.800599337E-1	1.059411033E0
2.358231909E2	3.953946233E-1	-5.788860917E-1	-7.822329998E-1	1.050397297E0
2.358331469E2	4.720132351E-1	-5.107120872E-1	-7.690711617E-1	1.036867292E0
2.358431029E2	5.523847938E-1	-4.629426599E-1	-7.472894788E-1	1.038213096E0
2.358530589E2	6.358519793E-1	-4.534892440E-1	-7.240893245E-1	1.065019053E0
2.358630149E2	7.003149390E-1	-4.630092680E-1	-7.057413459E-1	1.096763167E0
2.358729709E2	7.304312587E-1	-4.652503133E-1	-7.009583116E-1	1.114150004E0
2.358829279E2	7.315888405E-1	-4.468471706E-1	-7.127363682E-1	1.114848759E0
2.358928839E2	7.150567174E-1	-4.204794765E-1	-7.711679935E-1	1.132611660E0
2.359028399E2	6.483988166E-1	-3.830496669E-1	-8.486570120E-1	1.134621874E0
2.359127959E2	4.961829484E-1	-4.109020531E-1	-9.327875972E-1	1.133636060E0
2.359227519E2	2.403177172E-1	-6.193333268E-1	-1.022872806E0	1.219670099E0
2.359327079E2	-9.483231604E-2	-1.048768044E0	-1.115900993E0	1.534321545E0
2.359426639E2	-4.630712569E-1	-1.542132735E0	-1.190505862E0	2.002476609E0
2.359526199E2	-7.882668972E-1	-1.953426242E0	-1.242788196E0	2.445763947E0
2.359625759E2	-9.634144902E-1	-2.154567242E0	-1.286236763E0	2.687886249E0
2.359725329E2	-9.271739125E-1	-2.072301388E0	-1.320873857E0	2.626555206E0
2.359824889E2	-7.095642686E-1	-1.767370105E0	-1.311130047E0	2.312172255E0
2.359924449E2	-4.194571376E-1	-1.329797029E0	-1.222297430E0	1.854269516E0
2.360024009E2	-4.646408185E-2	-8.966380358E-1	-1.129394412E0	1.442792576E0
2.360123569E2	3.379011452E-1	-5.146448612E-1	-1.084130287E0	1.246745763E0
2.360223129E2	6.964093447E-1	-2.147776484E-1	-1.093100429E0	1.313767088E0
2.360322689E2	9.828062654E-1	-2.044917271E-2	-1.146665096E0	1.510353325E0
2.360422249E2	1.132467985E0	1.046792641E-1	-1.204595208E0	1.656650567E0
2.360521819E2	1.141627431E0	1.617910266E-1	-1.240196347E0	1.693392012E0
2.360621379E2	1.027567506E0	1.703919321E-1	-1.242564082E0	1.621386409E0
2.360720939E2	8.155431151E-1	1.326296479E-1	-1.203569055E0	1.459890292E0
2.360820499E2	5.258632898E-1	7.948217541E-2	-1.128399014E0	1.247450982E0
2.360920059E2	2.000188828E-1	-6.668728590E-2	-1.060572505E0	1.081327326E0
2.361019619E2	-1.306266636E-1	-2.672817707E-1	-9.753646255E-1	1.019724974E0
2.361119179E2	-4.293028414E-1	-4.063270092E-1	-8.693657517E-1	1.051284632E0
2.361218739E2	-6.557835340E-1	-4.717076421E-1	-7.722547650E-1	1.117558752E0
2.361318299E2	-7.410497069E-1	-4.520426095E-1	-6.724820733E-1	1.098057069E0
2.361417869E2	-7.168464065E-1	-3.829507530E-1	-5.730019808E-1	9.944100360E-1
2.361517425E2	-5.775820017E-1	-4.148871303E-1	-5.096597672E-1	8.749202122E-1
2.361616985E2	-3.700842559E-1	-5.235098600E-1	-4.564987719E-1	7.870298970E-1
2.361716545E2	-1.189391091E-1	-5.990384221E-1	-3.894643486E-1	7.243452365E-1
2.361816105E2	1.293866336E-1	-6.026854515E-1	-3.020667136E-1	6.864509843E-1
2.361915665E2	3.089920878E-1	-5.041993260E-1	-2.042767704E-1	6.256373308E-1
2.362015225E2	4.071252048E-1	-3.594940305E-1	-9.036658704E-2	5.505933258E-1
2.362114785E2	4.323788881E-1	-2.520610392E-1	1.156590600E-2	5.006196566E-1
2.362214345E2	3.857593536E-1	-1.699724942E-1	9.217090160E-2	4.315048120E-1
2.362313915E2	2.980343103E-1	-5.247541517E-2	1.739350110E-1	3.490437041E-1
2.362413475E2	1.945946068E-1	3.982755169E-2	2.686444819E-1	3.341005126E-1
2.362513035E2	1.164220348E-1	9.685222059E-2	3.914987743E-1	4.197686662E-1
2.362612595E2	1.599560082E-1	4.184334278E-1	4.823403955E-1	6.582740426E-1
2.362712155E2	2.185831070E-1	5.631002784E-1	5.970171690E-1	8.492879360E-1
2.362811715E2	1.951818615E-1	4.364930093E-1	7.043856978E-1	8.513408939E-1
2.362911275E2	7.565759122E-2	2.078949660E-1	7.458825111E-1	7.780007124E-1
2.363010835E2	-6.164782867E-2	-1.476506144E-1	7.008488178E-1	7.188812309E-1
2.363110405E2	-2.209059149E-1	-5.700881481E-1	6.519520879E-1	8.937793043E-1
2.363209965E2	-3.762042522E-1	-1.082950473E0	6.851617098E-1	1.335574009E0
2.363309525E2	-5.354492664E-1	-1.487703800E0	8.104503751E-1	1.776738114E0
2.363409085E2	-6.827982068E-1	-1.700463295E0	1.045546412E0	2.109728918E0
2.363508645E2	-7.838161588E-1	-1.677855611E0	1.323516250E0	2.276238670E0
2.363608205E2	-8.229532242E-1	-1.460759521E0	1.632027030E0	2.339782599E0
2.363707765E2	-8.081577420E-1	-1.223317981E0	1.852994561E0	2.362882702E0
2.363807325E2	-7.901181579E-1	-1.049970388E0	2.033513069E0	2.421136081E0
2.363906895E2	-7.548152804E-1	-9.270258546E-1	2.218129158E0	2.519765863E0
2.364006455E2	-7.128573060E-1	-7.149348259E-1	2.411293268E0	2.614121759E0
2.364106015E2	-6.685298085E-1	-2.943566740E-1	2.604542732E0	2.705036192E0
2.364205575E2	-6.500737071E-1	3.297906518E-1	2.793736458E0	2.887268795E0
2.364305135E2	-7.028298974E-1	1.051088333E0	3.018350124E0	3.272490492E0
2.364404695E2	-8.950262070E-1	1.618927360E0	3.307208300E0	3.789409511E0
2.364504255E2	-1.182319522E0	1.839456081E0	3.525616169E0	4.148668160E0
2.364603815E2	-1.456399679E0	1.747082829E0	3.647615194E0	4.298662006E0
2.364703375E2	-1.658738971E0	1.511791706E0	3.717207432E0	4.342183808E0
2.364802945E2	-1.768629313E0	1.260132909E0	3.746007204E0	4.329960111E0
2.364902505E2	-1.774971962E0	1.023940325E0	3.759118795E0	4.281349480E0
2.365002065E2	-1.701124191E0	8.141952753E-1	3.796028376E0	4.238698962E0
2.365101625E2	-1.510893345E0	6.762549877E-1	3.881361723E0	4.219607604E0
2.365201185E2	-1.219280958E0	6.413796544E-1	3.994921684E0	4.225803258E0
2.365300745E2	-8.974846005E-1	7.184453607E-1	4.085153103E0	4.243832963E0
2.365400305E2	-5.975647569E-1	8.310905695E-1	4.098791599E0	4.224676052E0
2.365499865E2	-3.676625788E-1	9.080224037E-1	4.051729202E0	4.168475739E0
2.365599425E2	-2.168720365E-1	9.202519059E-1	4.002738476E0	4.112883703E0
2.365698995E2	-1.416923404E-1	8.756873608E-1	3.983069658E0	4.080655459E0
2.365798555E2	-1.501738131E-1	7.797206044E-1	3.996068954E0	4.074197281E0
2.365898115E2	-2.039840519E-1	7.091801167E-1	4.024463654E0	4.091558826E0
2.365997675E2	-2.996011972E-1	6.302107573E-1	4.022486210E0	4.082563139E0
2.366097235E2	-4.152745306E-1	5.284937024E-1	3.997442722E0	4.053554841E0
2.366196795E2	-5.558381081E-1	4.130949974E-1	3.960846901E0	4.020934177E0
2.366296355E2	-6.952785850E-1	3.910421729E-1	3.915577173E0	3.996006868E0
2.366395915E2	-8.682932854E-1	4.801430404E-1	3.788448334E0	3.916224118E0
2.366495485E2	-1.075776458E0	6.659451127E-1	3.635099411E0	3.848990206E0
2.366595045E2	-1.316635251E0	1.057392240E0	3.553279400E0	3.934132843E0
2.366694605E2	-1.531621814E0	1.366431594E0	3.606342077E0	4.149542608E0
2.366794165E2	-1.671921372E0	1.626492143E0	3.707630634E0	4.380333627E0
2.366893725E2	-1.740986228E0	1.811765790E0	3.788730145E0	4.546207698E0
2.366993285E2	-1.785099149E0	1.835479379E0	3.800497055E0	4.582503834E0
2.367092845E2	-1.804302931E0	1.748004317E0	3.848416567E0	4.595795713E0
2.367192405E2	-1.818132162E0	1.551046729E0	4.027121067E0	4.682846848E0
2.367291965E2	-1.786398768E0	1.253578305E0	4.175066948E0	4.711036313E0
2.367391535E2	-1.699955821E0	9.347415566E-1	4.300641060E0	4.717955606E0
2.367491095E2	-1.606351018E0	6.941100359E-1	4.423742771E0	4.757273635E0
2.367590655E2	-1.563127518E0	5.825226307E-1	4.498325825E0	4.797669797E0
2.367690215E2	-1.511947751E0	5.012309551E-1	4.472209930E0	4.747407728E0
2.367789775E2	-1.487923265E0	4.524335265E-1	4.374000549E0	4.642250806E0
2.367889335E2	-1.508331418E0	3.702952564E-1	4.280169010E0	4.553243789E0
2.367988895E2	-1.411467671E0	2.455726117E-1	4.192730427E0	4.430748845E0
2.368088455E2	-1.325483441E0	3.610611260E-1	4.006208420E0	4.235206889E0
2.368188025E2	-1.336774707E0	5.769187212E-1	3.777631998E0	4.048494207E0
2.368287585E2	-1.424628735E0	6.787931919E-1	3.544161081E0	3.879614027E0
2.368387145E2	-1.602871060E0	6.931731701E-1	3.311743021E0	3.743972024E0
2.368486705E2	-1.847176671E0	6.138245463E-1	3.065029144E0	3.630873983E0
2.368586265E2	-2.139047861E0	5.524967313E-1	2.842482567E0	3.600067434E0
2.368685825E2	-2.388890982E0	4.667240381E-1	2.661772966E0	3.606891567E0
2.368785385E2	-2.568560600E0	3.866806626E-1	2.517501831E0	3.617297467E0
2.368884945E2	-2.675438881E0	3.542558849E-1	2.358961821E0	3.584434587E0
2.368984505E2	-2.710919857E0	3.364419043E-1	2.134645939E0	3.466841922E0
2.369084075E2	-2.711190701E0	3.677873015E-1	1.846981406E0	3.301085099E0
2.369183635E2	-2.701899529E0	4.172046781E-1	1.504127502E0	3.120371829E0
2.369283195E2	-2.690221548E0	3.715410531E-1	1.123886943E0	2.939125141E0
2.369382755E2	-2.693006754E0	2.625849545E-1	7.403488755E-1	2.805236655E0
2.369482315E2	-2.682986975E0	8.402692527E-2	3.885335624E-1	2.712275421E0
2.369581875E2	-2.664624929E0	-2.087513208E-1	1.025782153E-1	2.674757077E0
2.369681435E2	-2.627390623E0	-5.606236458E-1	-1.018561497E-1	2.688467042E0
2.369780995E2	-2.561301708E0	-9.526684880E-1	-2.411401272E-1	2.743354197E0
2.369880565E2	-2.473895550E0	-1.337806821E0	-3.199428022E-1	2.830591754E0
2.369980125E2	-2.365247726E0	-1.538912296E0	-3.418078423E-1	2.842442693E0
2.370079685E2	-2.280763865E0	-1.463788986E0	-2.822273374E-1	2.724741138E0
2.370179245E2	-2.209636450E0	-1.129132867E0	-1.342587471E-1	2.485047219E0
2.370278805E2	-2.159156084E0	-8.118259907E-1	5.352179706E-2	2.307353683E0
2.370378365E2	-2.102240324E0	-6.264498234E-1	2.650305927E-1	2.209546328E0
2.370477925E2	-2.036937475E0	-6.013330221E-1	4.658851326E-1	2.174342346E0
2.370577485E2	-1.988457561E0	-7.305212021E-1	5.993268490E-1	2.201548857E0
2.370677045E2	-1.968150377E0	-8.660886288E-1	6.248697639E-1	2.239238183E0
2.370776615E2	-1.954182148E0	-8.738844395E-1	5.200057626E-1	2.202931654E0
2.370876175E2	-1.921084404E0	-7.232525349E-1	3.108024895E-1	2.076116014E0
2.370975735E2	-1.841673851E0	-4.269097149E-1	7.831411064E-2	1.892127791E0
2.371075295E2	-1.680686593E0	-3.961737454E-2	-1.452798247E-1	1.687419091E0
2.371174855E2	-1.411185265E0	3.244829774E-1	-3.094843626E-1	1.480713890E0
2.371274415E2	-1.055791736E0	6.769219637E-1	-3.711368144E-1	1.307922807E0
2.371373975E2	-6.473112702E-1	1.039336205E0	-3.218531013E-1	1.266025689E0
2.371473539E2	-2.347577512E-1	1.330284476E0	-2.192670852E-1	1.368519654E0
2.371573109E2	1.304681152E-1	1.542069912E0	-1.114841029E-1	1.551589587E0
2.371672669E2	3.906650543E-1	1.694302082E0	-4.348774254E-2	1.739301559E0
2.371772229E2	4.981332421E-1	1.766546607E0	2.857831679E-2	1.835658019E0
2.371871789E2	4.382659197E-1	1.700987339E0	1.113943756E-1	1.760069218E0
2.371971349E2	2.790988684E-1	1.419969916E0	1.924299449E-1	1.459876716E0
2.372070909E2	3.059556521E-2	9.624154568E-1	2.784948051E-1	1.002366678E0
2.372170469E2	-2.235035300E-1	4.301073849E-1	4.190562963E-1	6.407451678E-1
2.372270029E2	-3.840458095E-1	2.683083992E-3	6.057084799E-1	7.172036986E-1
2.372369589E2	-4.686627984E-1	-2.136973739E-1	8.133683801E-1	9.627458169E-1
2.372469159E2	-4.831067026E-1	-3.022527993E-1	1.011673808E0	1.161134245E0
2.372568719E2	-4.655400813E-1	-3.851374984E-1	1.198647738E0	1.342316974E0
2.372668279E2	-4.532237351E-1	-4.899608493E-1	1.360335231E0	1.515250913E0
2.372767839E2	-4.759730697E-1	-5.848070979E-1	1.481846929E0	1.662654511E0
2.372867399E2	-5.451982021E-1	-6.269220114E-1	1.515915155E0	1.728661634E0
2.372966959E2	-6.253653169E-1	-5.363398790E-1	1.478896618E0	1.692890266E0
2.373066519E2	-7.310552597E-1	-3.627997637E-1	1.435377121E0	1.651173201E0
2.373166079E2	-8.741383553E-1	-1.964758039E-1	1.383898377E0	1.648604053E0
2.373265649E2	-1.032432079E0	-6.866057962E-2	1.333581209E0	1.687918575E0
2.373365209E2	-1.204116106E0	7.547870278E-2	1.225971103E0	1.720057492E0
2.373464769E2	-1.366478443E0	1.515223235E-1	1.055967093E0	1.733576895E0
2.373564329E2	-1.481041074E0	1.520233154E-1	8.275823593E-1	1.703374977E0
2.373663889E2	-1.529215455E0	2.153791189E-1	5.831148028E-1	1.650730428E0
2.373763449E2	-1.517659545E0	2.490192801E-1	2.724155784E-1	1.561893512E0
2.373863009E2	-1.515793681E0	3.427108824E-1	-5.746752396E-2	1.555115349E0
2.373962569E2	-1.544028401E0	4.071098864E-1	-4.169555604E-1	1.650337573E0
2.374062129E2	-1.611029029E0	4.608378112E-1	-8.167276978E-1	1.864089631E0
2.374161699E2	-1.732828379E0	5.913853049E-1	-1.221568823E0	2.201059099E0
2.374261259E2	-1.908492088E0	7.691137791E-1	-1.612429857E0	2.614155332E0
2.374360819E2	-2.110577106E0	9.094219804E-1	-1.969958663E0	3.026932638E0
2.374460379E2	-2.311569691E0	9.881008267E-1	-2.247877121E0	3.372335871E0
2.374559939E2	-2.453958273E0	9.455941319E-1	-2.443894863E0	3.590080998E0
2.374659499E2	-2.500375271E0	7.612168193E-1	-2.529113054E0	3.636996066E0
2.374759059E2	-2.448387623E0	4.761304259E-1	-2.510503531E0	3.538916517E0
2.374858619E2	-2.354124308E0	4.106550217E-1	-2.495287895E0	3.454996452E0
2.374958189E2	-2.235431671E0	3.615807891E-1	-2.376130342E0	3.282360557E0
