"Time (s)"	"Gyroscope x (rad/s)"	"Gyroscope y (rad/s)"	"Gyroscope z (rad/s)"	"Absolute (rad/s)"
2.265721607E2	6.198316813E-1	-2.593295276E-2	-9.168696404E-1	1.107029254E0
2.265821167E2	6.236064434E-1	-8.163802326E-2	-8.843697906E-1	1.085200299E0
2.265920727E2	6.223244071E-1	-7.119387388E-2	-8.723738194E-1	1.073961040E0
2.266020287E2	5.931334496E-1	-3.278150409E-2	-8.821073771E-1	1.063482647E0
2.266119847E2	5.533061028E-1	1.630038023E-3	-9.072196484E-1	1.062637187E0
2.266219397E2	4.842261374E-1	3.046115488E-2	-9.291534424E-1	1.048202725E0
2.266318957E2	3.896179795E-1	7.196414471E-2	-9.477816820E-1	1.027263902E0
2.266418517E2	2.787673473E-1	1.158349290E-1	-9.657441974E-1	1.011825489E0
2.266518077E2	1.605171263E-1	1.301520318E-1	-9.723366499E-1	9.940542540E-1
2.266617637E2	4.610292986E-2	5.941953510E-2	-9.419513345E-1	9.449489287E-1
2.266717187E2	-7.289154083E-2	-1.131292060E-1	-8.722420931E-1	8.825631212E-1
2.266816747E2	-1.717576534E-1	-2.936113775E-1	-8.116860986E-1	8.800810503E-1
2.266916307E2	-2.396277636E-1	-3.866818547E-1	-7.966045141E-1	9.173456676E-1
2.267015867E2	-2.959163189E-1	-3.289802074E-1	-8.096446395E-1	9.226694354E-1
2.267115417E2	-3.349603117E-1	-1.708406508E-1	-8.478879929E-1	9.275230384E-1
2.267214977E2	-3.668559492E-1	-6.818151101E-3	-8.738966584E-1	9.478001605E-1
2.267314537E2	-4.120019376E-1	1.139626950E-1	-8.746582270E-1	9.735297152E-1
2.267414097E2	-4.650012255E-1	1.778972000E-1	-8.461576104E-1	9.817618118E-1
2.267513657E2	-5.185022950E-1	1.704159528E-1	-7.843812108E-1	9.555836493E-1
2.267613207E2	-5.665487051E-1	9.531854093E-2	-6.919298768E-1	8.993497728E-1
2.267712767E2	-5.813808441E-1	-6.755466573E-3	-5.575314164E-1	8.055374619E-1
2.267812327E2	-5.736403465E-1	-8.311229199E-2	-4.564218521E-1	7.377613485E-1
2.267911887E2	-5.513226986E-1	-1.215361357E-1	-4.311378300E-1	7.103573599E-1
2.268011447E2	-5.093573928E-1	-9.225254506E-2	-4.541587532E-1	6.886331815E-1
2.268110997E2	-4.383765459E-1	4.738203716E-3	-4.895291924E-1	6.571417479E-1
2.268210557E2	-3.489497304E-1	7.523261011E-2	-5.245039463E-1	6.344527166E-1
2.268310117E2	-2.279538214E-1	-6.442701910E-3	-5.786173940E-1	6.219345156E-1
2.268409677E2	-1.210824996E-1	-1.543141901E-1	-6.251052618E-1	6.551567975E-1
2.268509227E2	-6.204408407E-2	-2.608814240E-1	-6.424920559E-1	6.962073165E-1
2.268608787E2	-7.172733545E-2	-2.688919306E-1	-6.320766807E-1	6.906291416E-1
2.268708347E2	-1.362120956E-1	-1.456395835E-1	-6.256175041E-1	6.566291836E-1
2.268807907E2	-2.560450137E-1	1.133198217E-1	-6.384922862E-1	6.971892358E-1
2.268907467E2	-4.130336344E-1	4.474868178E-1	-6.513708234E-1	8.916979224E-1
2.269007017E2	-5.700192451E-1	7.369042635E-1	-6.473385096E-1	1.134458893E0
2.269106577E2	-6.981963515E-1	9.241307974E-1	-6.191229820E-1	1.313319894E0
2.269206137E2	-7.555203438E-1	9.031935930E-1	-5.882899761E-1	1.316303442E0
2.269305697E2	-6.543869376E-1	6.826786995E-1	-6.218271852E-1	1.131786870E0
2.269405257E2	-4.143162370E-1	3.375144005E-1	-7.006210685E-1	8.811604827E-1
2.269504807E2	-1.078585833E-1	-8.119919151E-2	-8.072489500E-1	8.184605366E-1
2.269604367E2	1.910306513E-1	-5.622859597E-1	-8.821149468E-1	1.063383745E0
2.269703927E2	4.625071883E-1	-1.097444177E0	-9.112659097E-1	1.499567330E0
2.269803487E2	7.109768987E-1	-1.512076735E0	-9.098951817E-1	1.902570221E0
2.269903037E2	9.452892542E-1	-1.663440228E0	-9.239460230E-1	2.124683840E0
2.270002597E2	1.148655653E0	-1.530533314E0	-9.580187798E-1	2.140033181E0
2.270102157E2	1.278281450E0	-1.164101005E0	-9.937059283E-1	1.994137931E0
2.270201717E2	1.346440792E0	-6.966969371E-1	-1.019816518E0	1.827105678E0
2.270301277E2	1.366111636E0	-1.413385868E-1	-1.097255111E0	1.757898284E0
2.270400827E2	1.255357146E0	4.026533663E-1	-1.198617935E0	1.781778957E0
2.270500387E2	9.825553298E-1	7.935830951E-1	-1.254522681E0	1.780173099E0
2.270599947E2	7.186208963E-1	9.969159961E-1	-1.298108220E0	1.787552082E0
2.270699507E2	4.734060466E-1	1.161247015E0	-1.309522629E0	1.813134697E0
2.270799067E2	3.043573797E-1	1.264730215E0	-1.316568255E0	1.850818171E0
2.270898617E2	1.935344636E-1	1.242033482E0	-1.300697446E0	1.808843997E0
2.270998177E2	1.669188291E-1	1.093171477E0	-1.254843593E0	1.672578314E0
2.271097737E2	2.186468095E-1	9.152451754E-1	-1.201388240E0	1.526045170E0
2.271197297E2	3.191731572E-1	7.116481066E-1	-1.147394776E0	1.387382177E0
2.271296847E2	4.505859911E-1	4.536559284E-1	-1.096543312E0	1.269345765E0
2.271396407E2	5.808201432E-1	1.903097630E-1	-1.048140883E0	1.213329780E0
2.271495967E2	6.943662763E-1	-1.046204567E-2	-1.012891054E0	1.228088868E0
2.271595527E2	7.764675617E-1	-1.451178640E-1	-9.845789075E-1	1.262282335E0
2.271695087E2	8.170776963E-1	-2.727114260E-1	-9.506013989E-1	1.282821306E0
2.271794637E2	8.059419394E-1	-3.861117363E-1	-9.113450646E-1	1.276391205E0
2.271894197E2	7.521271706E-1	-4.613826275E-1	-8.609081507E-1	1.232774129E0
2.271993757E2	6.562072635E-1	-4.863926470E-1	-7.939833999E-1	1.139120459E0
2.272093317E2	5.172551870E-1	-4.742098451E-1	-7.240470052E-1	1.008301528E0
2.272192877E2	3.618130982E-1	-4.164669216E-1	-6.513125896E-1	8.535581434E-1
2.272292427E2	1.814665496E-1	-3.143165708E-1	-5.733019114E-1	6.785278895E-1
2.272391987E2	-1.099770516E-2	-2.429680675E-1	-4.959677160E-1	5.523933441E-1
2.272491547E2	-1.995782107E-1	-2.457374185E-1	-4.375925064E-1	5.400977159E-1
2.272591107E2	-3.628824651E-1	-2.389753759E-1	-3.897602856E-1	5.837002604E-1
2.272690657E2	-4.766770303E-1	-2.015165240E-1	-3.845637441E-1	6.447628819E-1
2.272790217E2	-5.451708436E-1	-1.284992993E-1	-4.236387014E-1	7.022770593E-1
2.272889777E2	-5.628306270E-1	-4.504545033E-2	-4.883508980E-1	7.465212702E-1
2.272989337E2	-5.452982187E-1	5.560818687E-2	-5.537210703E-1	7.791337764E-1
2.273088897E2	-4.935079217E-1	1.416593790E-1	-6.251271963E-1	8.089508391E-1
2.273188447E2	-4.067463875E-1	2.013549358E-1	-7.044020295E-1	8.379550424E-1
2.273288007E2	-2.768953443E-1	2.239786983E-1	-8.029848337E-1	8.784202480E-1
2.273387567E2	-1.276637614E-1	2.119774371E-1	-9.063450098E-1	9.395178267E-1
2.273487127E2	8.494489826E-3	1.569266766E-1	-9.744567275E-1	9.870481508E-1
2.273586677E2	1.108658686E-1	3.142974526E-2	-9.917606115E-1	9.984328622E-1
2.273686237E2	1.922010779E-1	-1.381417066E-1	-9.683086276E-1	9.968179291E-1
2.273785797E2	2.389826924E-1	-2.749403119E-1	-9.266029596E-1	9.956394665E-1
2.273885357E2	2.641814649E-1	-4.154555798E-1	-8.905307055E-1	1.017565783E0
2.273984917E2	2.655545771E-1	-5.802024603E-1	-8.454028964E-1	1.059179015E0
2.274084467E2	2.661249936E-1	-8.007612824E-1	-8.097139001E-1	1.169477552E0
2.274184027E2	2.738303244E-1	-9.791749716E-1	-7.740818858E-1	1.277876926E0
2.274283587E2	2.983639538E-1	-1.047711730E0	-7.420744896E-1	1.318102980E0
2.274383147E2	3.370141387E-1	-1.032970667E0	-7.250400782E-1	1.306250375E0
2.274482697E2	4.091801643E-1	-9.417773485E-1	-7.268069386E-1	1.258022777E0
2.274582257E2	5.337154269E-1	-7.244237065E-1	-7.579200864E-1	1.176471300E0
2.274681817E2	7.238610983E-1	-3.214269578E-1	-8.041564822E-1	1.128697403E0
2.274781377E2	9.639059305E-1	2.515249848E-1	-8.696518540E-1	1.322374307E0
2.274880937E2	1.219008803E0	7.811637521E-1	-9.673896432E-1	1.741275967E0
2.274980487E2	1.414980650E0	1.093518734E0	-1.023544550E0	2.060484629E0
2.275080047E2	1.448001385E0	1.140305519E0	-1.021753073E0	2.107364237E0
2.275179607E2	1.343451858E0	9.298611879E-1	-1.006413698E0	1.918951082E0
2.275279167E2	1.160043597E0	7.296110988E-1	-9.847910404E-1	1.687556487E0
2.275378717E2	9.353348613E-1	5.636138320E-1	-9.195693731E-1	1.427627293E0
2.275478277E2	6.808431149E-1	3.225449324E-1	-8.416260481E-1	1.129564954E0
2.275577837E2	4.449640214E-1	6.354210526E-2	-7.549414635E-1	8.786166358E-1
2.275677397E2	2.614936829E-1	-1.484617889E-1	-6.595710516E-1	7.248819359E-1
2.275776957E2	1.487825960E-1	-3.681060076E-1	-5.631662011E-1	6.890533098E-1
2.275876507E2	1.045621857E-1	-6.371276379E-1	-4.867838323E-1	8.085934560E-1
2.275976067E2	1.227070987E-1	-9.023327231E-1	-4.293341339E-1	1.006771659E0
2.276075627E2	1.979256719E-1	-1.115494132E0	-3.791244030E-1	1.194670265E0
2.276175187E2	2.966565192E-1	-1.300578237E0	-3.358086050E-1	1.375600327E0
2.276274747E2	3.957620263E-1	-1.469365120E0	-3.157179356E-1	1.554136175E0
2.276374297E2	4.684743285E-1	-1.628853798E0	-3.076570630E-1	1.722581133E0
2.276473857E2	5.101622939E-1	-1.760253191E0	-3.275233805E-1	1.861727270E0
2.276573417E2	5.358034372E-1	-1.872037530E0	-3.842513859E-1	1.984756651E0
2.276672977E2	5.038813949E-1	-1.867740631E0	-4.120391607E-1	1.977909956E0
2.276772527E2	4.378104806E-1	-1.804387808E0	-4.419749379E-1	1.908621289E0
2.276872087E2	3.605729043E-1	-1.683597803E0	-4.975250661E-1	1.792218060E0
2.276971647E2	2.642186880E-1	-1.400198340E0	-5.478987694E-1	1.526617165E0
2.277071207E2	1.595415920E-1	-1.011926055E0	-5.973882675E-1	1.185883891E0
2.277170767E2	3.621938825E-2	-5.694102049E-1	-6.275349855E-1	8.481391299E-1
2.277270317E2	-1.073760837E-1	-1.476504356E-1	-6.310513616E-1	6.569292925E-1
2.277369877E2	-2.448077202E-1	1.747049689E-1	-6.157845259E-1	6.853052082E-1
2.277469437E2	-3.648245633E-1	3.835347891E-1	-5.820140839E-1	7.867250410E-1
2.277568997E2	-4.821365476E-1	4.710531831E-1	-5.371534228E-1	8.619051870E-1
2.277668547E2	-5.420137048E-1	4.616695046E-1	-5.089351535E-1	8.751757413E-1
2.277768107E2	-5.715513825E-1	4.533934593E-1	-4.844021201E-1	8.757180059E-1
2.277867667E2	-6.043083668E-1	4.273124337E-1	-4.451119006E-1	8.636603049E-1
2.277967227E2	-5.948317647E-1	5.156340599E-1	-4.417144954E-1	9.026710406E-1
2.278066787E2	-5.178284645E-1	9.560536742E-1	-4.944421947E-1	1.194427909E0
2.278166337E2	-3.976655304E-1	1.538802862E0	-5.638865232E-1	1.686422288E0
2.278265897E2	-2.662422061E-1	1.954093695E0	-6.333485842E-1	2.071351614E0
2.278365457E2	-1.204386801E-1	2.095725060E0	-6.815571189E-1	2.207054396E0
2.278465017E2	4.395414889E-2	2.034410715E0	-7.135604620E-1	2.156369045E0
2.278564577E2	2.322468162E-1	1.836416483E0	-7.456547022E-1	1.995586384E0
2.278664127E2	4.136430323E-1	1.532522082E0	-7.653224468E-1	1.762226699E0
2.278763687E2	5.735706687E-1	1.164990902E0	-7.750190496E-1	1.512230684E0
2.278863247E2	6.861424446E-1	7.922328115E-1	-7.958356142E-1	1.315970595E0
2.278962807E2	7.288699746E-1	4.545551836E-1	-8.083173037E-1	1.179512068E0
2.279062357E2	7.033112645E-1	1.846993268E-1	-8.040707111E-1	1.084108059E0
2.279161917E2	6.234941483E-1	-3.642320260E-2	-7.744209766E-1	9.948866527E-1
2.279261477E2	5.081001520E-1	-2.076705545E-1	-7.103490829E-1	8.977130072E-1
2.279361037E2	3.690373302E-1	-3.099631071E-1	-6.195949316E-1	7.849608640E-1
2.279460587E2	2.203118205E-1	-3.371102512E-1	-5.080704689E-1	6.483179938E-1
2.279560147E2	5.814554915E-2	-3.119188845E-1	-3.846971095E-1	4.986643775E-1
2.279659707E2	-1.011824980E-1	-2.342774272E-1	-2.495484352E-1	3.569288897E-1
2.279759267E2	-2.430634648E-1	-1.269152761E-1	-1.304327101E-1	3.036445736E-1
2.279858827E2	-3.599596322E-1	-3.752664849E-2	-3.192913160E-2	3.633161923E-1
2.279958377E2	-4.477760196E-1	2.254068479E-2	3.462992236E-2	4.496784159E-1
2.280057937E2	-4.996377826E-1	6.250064820E-2	7.562240213E-2	5.091787432E-1
2.280157497E2	-5.298851728E-1	1.164661422E-1	8.369790763E-2	5.489517269E-1
2.280257057E2	-5.378572941E-1	1.748976856E-1	4.725781083E-2	5.675499713E-1
2.280356617E2	-4.867362976E-1	2.191277295E-1	-6.160928309E-2	5.373312656E-1
2.280456167E2	-4.721390009E-1	2.806082368E-1	-1.556645930E-1	5.708657322E-1
2.280555727E2	-4.778464139E-1	2.739676535E-1	-2.458799630E-1	6.032018125E-1
2.280655287E2	-4.951928854E-1	2.237539142E-1	-3.387455344E-1	6.403361187E-1
2.280754847E2	-5.079337358E-1	2.283334881E-1	-4.585545063E-1	7.213910847E-1
2.280854397E2	-5.247424841E-1	2.280123085E-1	-6.200856566E-1	8.437123378E-1
2.280953957E2	-5.467193723E-1	1.327973753E-1	-8.033555746E-1	9.807738751E-1
2.281053517E2	-5.554138422E-1	3.141896427E-2	-9.684584141E-1	1.116863191E0
2.281153077E2	-5.750075579E-1	4.492274020E-3	-1.089332581E0	1.231787053E0
2.281252637E2	-6.125739217E-1	1.921562664E-2	-1.140548587E0	1.294784588E0
2.281352187E2	-6.574218273E-1	3.366807103E-2	-1.135839343E0	1.312809206E0
2.281451747E2	-6.854557395E-1	4.915328324E-2	-1.069260240E0	1.271055890E0
2.281551307E2	-6.045368910E-1	5.080683902E-2	-8.870207071E-1	1.074640369E0
2.281650867E2	-3.338303864E-1	-5.856049433E-2	-5.362592936E-1	6.343863872E-1
2.281750417E2	1.970318332E-2	-1.924772859E-1	-1.358123273E-1	2.363910092E-1
2.281849977E2	3.058375716E-1	-2.906460464E-1	1.851171106E-1	4.607386343E-1
2.281949537E2	4.756740034E-1	-3.784571290E-1	3.902239203E-1	7.223366694E-1
2.282049097E2	5.416460037E-1	-4.648609161E-1	4.916534424E-1	8.667174696E-1
2.282148657E2	4.838887453E-1	-6.007964015E-1	5.067354441E-1	9.229764050E-1
2.282248207E2	3.089829385E-1	-7.905679941E-1	4.463104010E-1	9.589896682E-1
2.282347767E2	8.733258396E-2	-9.696123004E-1	3.130942881E-1	1.022645113E0
2.282447327E2	-8.434253931E-2	-1.033130050E0	1.177608892E-1	1.043234868E0
2.282546887E2	-2.567808926E-1	-1.010516405E0	-6.113380659E-3	1.042649129E0
2.282646437E2	-4.182792008E-1	-1.049394727E0	-1.462088549E-3	1.129685319E0
2.282745997E2	-5.131518841E-1	-1.143386722E0	9.516351670E-2	1.256866797E0
2.282845557E2	-5.411856771E-1	-1.192589521E0	2.451621890E-1	1.332387407E0
2.282945117E2	-5.291338563E-1	-1.219985485E0	4.357790351E-1	1.399375071E0
2.283044677E2	-5.312279463E-1	-1.265087605E0	6.350900531E-1	1.511948793E0
2.283144233E2	-6.184033155E-1	-1.347646475E0	8.080216050E-1	1.688630391E0
2.283243793E2	-8.303454518E-1	-1.556770921E0	9.833590388E-1	2.019902044E0
2.283343353E2	-1.120100498E0	-1.904981136E0	1.125241041E0	2.479868072E0
2.283442913E2	-1.393275738E0	-2.235725641E0	1.201353312E0	2.895330068E0
2.283542463E2	-1.621275306E0	-2.483004570E0	1.230555296E0	3.210624806E0
2.283642023E2	-1.847624421E0	-2.767567158E0	1.274297714E0	3.563282004E0
2.283741583E2	-2.010082722E0	-3.151637316E0	1.343466163E0	3.972172157E0
2.283841143E2	-1.948240995E0	-3.401202917E0	1.408801675E0	4.165158631E0
2.283940703E2	-1.617649317E0	-3.276252031E0	1.427849412E0	3.922928833E0
2.284040253E2	-1.092267632E0	-2.787328243E0	1.320356965E0	3.271939766E0
2.284139813E2	-5.499348044E-1	-2.037866116E0	1.050780416E0	2.357852005E0
2.284239373E2	-1.420168281E-1	-1.178652883E0	6.731104255E-1	1.364723064E0
2.284338933E2	1.251320541E-1	-4.203332663E-1	2.113998085E-1	4.868551784E-1
2.284438483E2	2.901980579E-1	2.391825467E-1	-3.146136999E-1	4.903111090E-1
2.284538043E2	3.398694694E-1	7.961518168E-1	-8.556942940E-1	1.217202406E0
2.284637603E2	2.862628102E-1	1.201455235E0	-1.325921178E0	1.812045267E0
2.284737163E2	1.467972994E-1	1.323431730E0	-1.673010230E0	2.138219872E0
2.284836723E2	-3.734085709E-2	1.180527568E0	-1.869238257E0	2.211128974E0
2.284936273E2	-1.532903612E-1	8.685050607E-1	-1.875439167E0	2.072455318E0
2.285035833E2	-1.347991228E-1	5.835082531E-1	-1.687723875E0	1.790827899E0
2.285135393E2	-4.404951632E-2	4.243234098E-1	-1.371263027E0	1.436089484E0
2.285234953E2	-1.349002216E-2	4.518293738E-1	-1.038043737E0	1.132195462E0
2.285334503E2	-8.020886034E-2	6.314923763E-1	-7.481192946E-1	9.822925031E-1
2.285434063E2	-1.838314682E-1	8.520127535E-1	-5.207580328E-1	1.015336727E0
2.285533623E2	-1.963368654E-1	1.021431327E0	-4.011951387E-1	1.114821806E0
2.285633183E2	-1.353975683E-1	1.033791900E0	-3.377609551E-1	1.095965627E0
2.285732743E2	-3.157423064E-2	8.098205924E-1	-2.662692070E-1	8.530566303E-1
2.285832293E2	8.725889772E-2	5.245935917E-1	-2.127083242E-1	5.727629377E-1
2.285931853E2	2.415190339E-1	3.399504721E-1	-2.399354130E-1	4.811099351E-1
2.286031413E2	4.407434464E-1	3.189246356E-1	-3.478751779E-1	6.457436396E-1
2.286130973E2	6.514972448E-1	3.873431087E-1	-5.014029741E-1	9.087839602E-1
2.286230523E2	8.201152682E-1	4.676190317E-1	-6.526787281E-1	1.147713437E0
2.286330083E2	9.387298226E-1	5.216149092E-1	-7.679702044E-1	1.320255289E0
2.286429643E2	1.038677216E0	5.120625496E-1	-8.238122463E-1	1.421170303E0
2.286529203E2	1.112164736E0	4.482335150E-1	-8.060316443E-1	1.444822029E0
2.286628753E2	1.128681898E0	3.219111860E-1	-7.299052477E-1	1.382140119E0
2.286728313E2	1.094166756E0	1.796483248E-1	-6.251799464E-1	1.272919626E0
2.286827873E2	1.039507866E0	9.653421491E-2	-5.025110245E-1	1.158625387E0
2.286927433E2	9.751667976E-1	8.516464382E-2	-3.658152223E-1	1.044999558E0
2.287026993E2	8.971617818E-1	1.001034230E-1	-2.289771885E-1	9.313165471E-1
2.287126543E2	8.381309509E-1	8.169112355E-2	-9.373999387E-2	8.473040287E-1
2.287226103E2	8.186542988E-1	1.184705738E-2	3.565047309E-2	8.195158143E-1
2.287325663E2	8.212580681E-1	-1.233930588E-1	1.483671665E-1	8.436251996E-1
2.287425223E2	8.404455185E-1	-3.141390085E-1	2.457824498E-1	9.302908141E-1
2.287524783E2	8.853589296E-1	-4.473748207E-1	2.681404650E-1	1.027571882E0
2.287624333E2	9.116727114E-1	-5.016943812E-1	2.506212890E-1	1.070352940E0
2.287723893E2	8.921416402E-1	-5.557720065E-1	2.302837819E-1	1.076025023E0
2.287823453E2	8.376381993E-1	-6.108671427E-1	2.250890434E-1	1.060877701E0
2.287923013E2	7.805906534E-1	-6.535533667E-1	2.580083907E-1	1.050248590E0
2.288022563E2	7.302881479E-1	-7.051681280E-1	3.424465358E-1	1.071378783E0
2.288122123E2	6.788849235E-1	-7.650042772E-1	4.577440917E-1	1.120556084E0
2.288221683E2	6.149058938E-1	-7.702021599E-1	5.592975020E-1	1.133196506E0
2.288321243E2	5.442591310E-1	-7.164741755E-1	6.182806492E-1	1.091707015E0
2.288420793E2	4.752897918E-1	-6.381553411E-1	6.472441554E-1	1.025703477E0
2.288520353E2	4.294578433E-1	-5.543640852E-1	6.891646981E-1	9.832098246E-1
2.288619913E2	3.943990469E-1	-5.252924562E-1	7.619752884E-1	1.006026398E0
2.288719473E2	3.172642887E-1	-5.777047873E-1	8.638132215E-1	1.086541638E0
2.288819033E2	1.455419213E-1	-7.563155890E-1	9.939890504E-1	1.257461710E0
2.288918583E2	-1.277681738E-1	-1.017793775E0	1.141305327E0	1.534537951E0
2.289018143E2	-4.597648382E-1	-1.301091075E0	1.280151963E0	1.882288697E0
2.289117703E2	-8.023456335E-1	-1.588404894E0	1.410558343E0	2.270784768E0
2.289217263E2	-1.124209762E0	-1.838582635E0	1.520324469E0	2.637350978E0
2.289316813E2	-1.378431439E0	-1.963102698E0	1.605588794E0	2.886478964E0
2.289416373E2	-1.514396310E0	-1.911203265E0	1.671921849E0	2.956588706E0
2.289515933E2	-1.503436804E0	-1.715881467E0	1.687633157E0	2.837723930E0
2.289615493E2	-1.339131713E0	-1.401299119E0	1.646917820E0	2.543472286E0
2.289715053E2	-1.047098994E0	-1.009729743E0	1.566758871E0	2.137920442E0
2.289814603E2	-6.538490653E-1	-5.692071319E-1	1.409169078E0	1.654470565E0
2.289914163E2	-2.292676568E-1	-7.744324207E-2	1.176525712E0	1.201155221E0
2.290013723E2	1.758967787E-1	3.813531995E-1	9.241462946E-1	1.015094239E0
2.290113283E2	5.098081827E-1	7.241326571E-1	6.726943254E-1	1.112110671E0
2.290212833E2	7.103077173E-1	8.999541998E-1	4.309777915E-1	1.224825078E0
2.290312393E2	7.775520086E-1	8.804995418E-1	1.853914410E-1	1.189216782E0
2.290411953E2	7.537257075E-1	7.229783535E-1	-6.513319165E-2	1.046442772E0
2.290511513E2	6.611915231E-1	5.237331390E-1	-2.887186110E-1	8.915318656E-1
2.290611073E2	5.078254342E-1	3.203178346E-1	-4.567258656E-1	7.543796810E-1
2.290710623E2	3.094966710E-1	1.262820512E-1	-5.707102418E-1	6.613966479E-1
2.290810183E2	9.584959596E-2	5.441515893E-2	-6.331631541E-1	6.426847861E-1
2.290909743E2	-8.453243226E-2	1.520660818E-1	-6.565331817E-1	6.791948498E-1
2.291009303E2	-2.149217576E-1	3.524760306E-1	-6.852400899E-1	7.999904342E-1
2.291108853E2	-3.487029970E-1	5.847577453E-1	-6.632034779E-1	9.504600222E-1
2.291208413E2	-4.277295470E-1	8.326076865E-1	-6.391171217E-1	1.133427907E0
2.291307973E2	-4.778108299E-1	1.099308133E0	-5.853508115E-1	1.333947950E0
2.291407533E2	-4.866171181E-1	1.324179053E0	-5.208657980E-1	1.503844262E0
2.291507093E2	-4.662929475E-1	1.460161209E0	-4.496693611E-1	1.597404897E0
2.291606643E2	-4.576691985E-1	1.487260938E0	-3.498337567E-1	1.594926283E0
2.291706203E2	-4.304450154E-1	1.352686167E0	-2.297075838E-1	1.437987605E0
2.291805763E2	-3.764011264E-1	1.129384518E0	-1.420515776E-1	1.198901934E0
2.291905323E2	-2.931696177E-1	9.095150232E-1	-1.089426279E-1	9.617871378E-1
2.292004873E2	-1.696876585E-1	6.866505742E-1	-1.223604009E-1	7.178126359E-1
2.292104433E2	-7.356793620E-3	5.178924203E-1	-1.661670059E-1	5.439468313E-1
2.292203993E2	1.563328058E-1	4.015605152E-1	-2.306600064E-1	4.887686897E-1
2.292303553E2	2.807538211E-1	3.304439783E-1	-3.158758283E-1	5.364638569E-1
2.292403103E2	3.684500456E-1	3.113411069E-1	-4.317968786E-1	6.474081134E-1
2.292502663E2	4.094555378E-1	3.492677212E-1	-5.813163519E-1	7.921934609E-1
2.292602223E2	4.131004512E-1	3.875627518E-1	-7.535582781E-1	9.427125478E-1
2.292701783E2	3.791885674E-1	4.181757867E-1	-9.488465786E-1	1.104067384E0
2.292801343E2	3.157761097E-1	4.684625566E-1	-1.145876646E0	1.277577789E0
2.292900893E2	2.227838635E-1	5.247407556E-1	-1.318004966E0	1.436009262E0
2.293000453E2	1.023656577E-1	5.984678864E-1	-1.458275557E0	1.579623416E0
2.293100013E2	1.945472322E-4	7.254911065E-1	-1.571429729E0	1.730817373E0
2.293199573E2	-6.666873395E-2	9.193587303E-1	-1.662592649E0	1.901020650E0
2.293299123E2	-8.155420423E-2	1.173366785E0	-1.716525078E0	2.080840946E0
2.293398683E2	-8.031874895E-2	1.463620663E0	-1.735533476E0	2.271720271E0
2.293498243E2	-9.110854566E-2	1.764968753E0	-1.733060241E0	2.475260242E0
2.293597803E2	-8.631646633E-2	2.034101963E0	-1.726785779E0	2.669608671E0
2.293697363E2	-8.438166976E-2	2.166305780E0	-1.688159347E0	2.747705039E0
2.293796913E2	-3.975455835E-2	2.080124140E0	-1.624433041E0	2.639560487E0
2.293896473E2	6.855806708E-2	1.738853574E0	-1.549529076E0	2.330097061E0
2.293996033E2	2.482884377E-1	1.198415041E0	-1.464994192E0	1.908940476E0
2.294095593E2	4.849800766E-1	5.479016304E-1	-1.359370351E0	1.543790667E0
2.294195143E2	7.368389368E-1	-1.238814443E-1	-1.237626791E0	1.445682643E0
2.294294703E2	9.671464562E-1	-7.554362416E-1	-1.088002086E0	1.640062414E0
2.294394263E2	1.158402205E0	-1.241162062E0	-9.350295067E-1	1.938210285E0
2.294493823E2	1.286468029E0	-1.519672990E0	-7.938867211E-1	2.143516296E0
2.294593373E2	1.346511960E0	-1.584181666E0	-6.140500903E-1	2.167898412E0
2.294692933E2	1.348219872E0	-1.466436505E0	-4.071975648E-1	2.033209951E0
2.294792493E2	1.290675044E0	-1.200368524E0	-1.843755841E-1	1.772207950E0
2.294892053E2	1.167231679E0	-8.461062312E-1	3.637036309E-2	1.442098592E0
2.294991613E2	9.770086408E-1	-4.449142814E-1	2.411147505E-1	1.100286747E0
2.295091163E2	7.330521941E-1	-3.330037743E-2	4.191183150E-1	8.450648474E-1
2.295190723E2	4.512168467E-1	3.439016342E-1	5.683044791E-1	8.030161628E-1
2.295290283E2	1.744313389E-1	6.687095761E-1	6.915425062E-1	9.776654986E-1
2.295389843E2	-5.768023059E-2	8.824776411E-1	7.681335807E-1	1.171376538E0
2.295489393E2	-2.224542648E-1	9.756020308E-1	8.083161712E-1	1.286335981E0
2.295588953E2	-3.191328645E-1	9.717229009E-1	8.157528043E-1	1.308259844E0
2.295688513E2	-3.513645828E-1	8.859264851E-1	8.135367632E-1	1.253062198E0
2.295788073E2	-3.308742344E-1	7.319576740E-1	8.110568523E-1	1.141513475E0
2.295887633E2	-2.378729135E-1	6.120595336E-1	8.057129383E-1	1.039410282E0
2.295987183E2	-8.745907992E-2	5.927618742E-1	7.854842544E-1	9.879277524E-1
2.296086743E2	8.953407407E-2	5.924106240E-1	7.713865638E-1	9.767312469E-1
2.296186303E2	2.519071102E-1	6.130832434E-1	7.816973925E-1	1.024880027E0
2.296285863E2	3.775446713E-1	6.697622538E-1	8.086858392E-1	1.115837910E0
2.296385413E2	4.222525656E-1	7.043799162E-1	8.486908078E-1	1.180984497E0
2.296484973E2	3.819107115E-1	6.887844205E-1	8.994056582E-1	1.195495842E0
2.296584533E2	2.806092501E-1	6.339771748E-1	9.456751943E-1	1.172591226E0
2.296684093E2	1.551261395E-1	6.094028354E-1	9.782499075E-1	1.162931131E0
2.296783653E2	2.362918109E-2	6.024178863E-1	9.937463403E-1	1.162324153E0
