"Time (s)"	"Gyroscope x (rad/s)"	"Gyroscope y (rad/s)"	"Gyroscope z (rad/s)"	"Absolute (rad/s)"
1.222524248E2	-2.391305208E0	1.025186658E0	-1.677112341E0	3.095489313E0
1.222623798E2	-1.980294228E0	1.095167041E0	-1.590276837E0	2.765851857E0
1.222723348E2	-1.720971346E0	9.365933537E-1	-1.390546560E0	2.402617161E0
1.222822898E2	-1.619435668E0	5.844773650E-1	-1.132158160E0	2.060574622E0
1.222922448E2	-1.604615092E0	1.537796557E-1	-9.519808292E-1	1.872085809E0
1.223021998E2	-1.616893053E0	-2.076565772E-1	-8.956091404E-1	1.859994659E0
1.223121548E2	-1.644660592E0	-3.982459307E-1	-9.174391627E-1	1.924890361E0
1.223221098E2	-1.693543792E0	-4.659027457E-1	-9.706866741E-1	2.006835460E0
1.223320648E2	-1.754698157E0	-4.774082303E-1	-9.356073737E-1	2.045053887E0
1.223420198E2	-1.889043450E0	-5.527130961E-1	-7.932512760E-1	2.122080232E0
1.223519758E2	-2.096745491E0	-6.320773959E-1	-6.374292374E-1	2.280828692E0
1.223619308E2	-2.339793205E0	-6.669421196E-1	-4.996985197E-1	2.483775885E0
1.223718858E2	-2.562768698E0	-6.587742567E-1	-3.652095497E-1	2.671169207E0
1.223818408E2	-2.755686760E0	-6.202524304E-1	-2.521176040E-1	2.835857169E0
1.223917958E2	-2.907661200E0	-5.580795407E-1	-1.942843050E-1	2.967101754E0
1.224017508E2	-3.019371510E0	-5.337875485E-1	-1.842039675E-1	3.071720131E0
1.224117058E2	-3.119069576E0	-5.753369927E-1	-1.927241534E-1	3.177538399E0
1.224216606E2	-3.194268703E0	-7.252032161E-1	-1.979077309E-1	3.281530089E0
1.224316156E2	-3.251566172E0	-9.345967174E-1	-1.167460978E-1	3.385230161E0
1.224415706E2	-3.256940126E0	-9.533408284E-1	-3.358303756E-2	3.393765688E0
1.224515266E2	-3.231484413E0	-9.001350999E-1	3.625661135E-3	3.354511567E0
1.224614816E2	-3.194090366E0	-8.092664480E-1	5.322893616E-3	3.295019543E0
1.224714366E2	-3.165379286E0	-6.880496740E-1	-4.660452530E-2	3.239631207E0
1.224813916E2	-3.194040060E0	-5.765372515E-1	-1.819735318E-1	3.250753985E0
1.224913466E2	-3.250427723E0	-4.167300165E-1	-3.541038930E-1	3.296108896E0
1.225013016E2	-3.255919456E0	-1.747860909E-1	-4.846712351E-1	3.296432601E0
1.225112566E2	-3.141905308E0	7.156886160E-2	-5.299462080E-1	3.187088648E0
1.225212116E2	-2.912945747E0	3.422088921E-1	-4.697220325E-1	2.970353286E0
1.225311666E2	-2.627367258E0	5.798736215E-1	-3.432348073E-1	2.712401567E0
1.225411226E2	-2.334386826E0	7.526850700E-1	-2.093883306E-1	2.461653944E0
1.225510776E2	-2.066700697E0	8.683916926E-1	-1.173971593E-1	2.244802440E0
1.225610326E2	-1.839011192E0	9.524956942E-1	-6.465618312E-2	2.072049863E0
1.225709876E2	-1.693108916E0	9.903917313E-1	-4.366043955E-2	1.961988740E0
1.225809426E2	-1.617614985E0	9.645732045E-1	-2.715070359E-2	1.883564935E0
1.225908976E2	-1.590972543E0	9.453779459E-1	-4.381509125E-2	1.851176073E0
1.226008526E2	-1.608365297E0	9.110990763E-1	-9.954173863E-2	1.851175036E0
1.226108076E2	-1.621301055E0	8.552135825E-1	-1.459772140E-1	1.838835699E0
1.226207626E2	-1.631393671E0	8.228108883E-1	-1.489192098E-1	1.833204844E0
1.226307176E2	-1.640210271E0	8.369676471E-1	-1.266226321E-1	1.845762137E0
1.226406736E2	-1.643034577E0	8.844425082E-1	-8.781877905E-2	1.868023905E0
1.226506286E2	-1.623230696E0	9.115469456E-1	-6.981281191E-2	1.862973310E0
1.226605836E2	-1.586839914E0	8.338479400E-1	-7.630959898E-2	1.794209145E0
1.226705386E2	-1.553969502E0	6.411454678E-1	-1.055851579E-1	1.684350602E0
1.226804936E2	-1.515619755E0	3.574921787E-1	-1.197289377E-1	1.561806300E0
1.226904486E2	-1.454908490E0	8.621980250E-2	-9.201788157E-2	1.460362921E0
1.227004036E2	-1.447327495E0	2.119872719E-2	-2.628121339E-2	1.447721301E0
1.227103586E2	-1.381768346E0	1.430208795E-2	2.836463042E-2	1.382133446E0
1.227203136E2	-1.236680984E0	5.368145183E-2	5.427798629E-2	1.239034969E0
1.227302696E2	-1.065819025E0	1.517019719E-1	5.261838809E-2	1.077846175E0
1.227402246E2	-8.940888047E-1	2.968242764E-1	2.709864825E-2	9.424615528E-1
1.227501796E2	-6.847817898E-1	4.138384759E-1	-1.178267505E-2	8.002044834E-1
1.227601346E2	-4.186795354E-1	4.784571528E-1	-6.865794212E-2	6.394745605E-1
1.227700896E2	-1.163247302E-1	5.301699042E-1	-1.515778601E-1	5.635489490E-1
1.227800446E2	2.086467147E-1	5.793611407E-1	-2.256454229E-1	6.558266843E-1
1.227899996E2	5.244078636E-1	6.152066588E-1	-2.864019573E-1	8.576181677E-1
1.227999546E2	8.271261454E-1	5.700663924E-1	-3.040211797E-1	1.049543820E0
1.228099096E2	1.159906268E0	4.085924625E-1	-3.150261343E-1	1.269476985E0
1.228198656E2	1.582059026E0	1.185635701E-1	-2.527880371E-1	1.606508597E0
1.228298206E2	2.131829262E0	-5.116866529E-2	-5.836154148E-2	2.133241736E0
1.228397756E2	2.818639517E0	-3.745764494E-2	1.902834177E-1	2.825303449E0
1.228497306E2	3.575206995E0	2.038043737E-1	4.151128829E-1	3.604990983E0
1.228596856E2	4.395897388E0	4.726946950E-1	5.622655749E-1	4.456848292E0
1.228696406E2	5.286264896E0	6.027408838E-1	6.008028984E-1	5.354330701E0
1.228795956E2	6.251353741E0	4.527657926E-1	5.782967806E-1	6.294350453E0
1.228895506E2	7.252765179E0	1.377584971E-2	5.805433989E-1	7.275975752E0
1.228995056E2	8.207776070E0	-4.774996042E-1	7.204621434E-1	8.253160581E0
1.229094616E2	8.965359688E0	-9.343717098E-1	1.006744146E0	9.069964642E0
1.229194166E2	9.568214417E0	-1.157443166E0	1.379539371E0	9.736196931E0
1.229293716E2	1.027169800E1	-1.084586263E0	1.778981924E0	1.048088182E1
1.229393266E2	1.113259125E1	-6.999238133E-1	2.208599091E0	1.137112093E1
1.229492816E2	1.219312191E1	-2.305553406E-1	2.643593073E0	1.247854006E1
1.229592366E2	1.334329224E1	5.741358548E-2	2.964084864E0	1.366867013E1
1.229691916E2	1.440308762E1	2.770205140E-1	3.024748564E0	1.471987694E1
1.229791466E2	1.530140686E1	5.667871237E-1	2.876224995E0	1.557969736E1
1.229891026E2	1.602035713E1	9.220144749E-1	2.588563442E0	1.625431063E1
1.229990576E2	1.683513832E1	1.381822862E-2	2.210519791E0	1.697964873E1
1.230090126E2	1.778421402E1	-2.236124754E0	1.978959680E0	1.803315845E1
1.230189676E2	1.854884911E1	-2.646785975E0	1.564598680E0	1.880194799E1
1.230289226E2	1.863961983E1	-2.347272158E0	1.290629506E0	1.883111357E1
1.230388776E2	1.865172958E1	-2.161080599E0	1.093232274E0	1.880830781E1
1.230488326E2	1.866613960E1	-2.011843681E0	9.126291275E-1	1.879641388E1
1.230587876E2	1.868381119E1	-1.895089507E0	7.470590472E-1	1.879452745E1
1.230687426E2	1.870206070E1	-1.805155873E0	5.959923863E-1	1.879842730E1
1.230786986E2	1.871103287E1	-1.735854864E0	4.488649368E-1	1.879673969E1
1.230886536E2	1.871477699E1	-1.690628648E0	3.131965399E-1	1.879359453E1
1.230986086E2	1.871852684E1	-1.669931889E0	1.780956984E-1	1.879371272E1
1.231085636E2	1.871491814E1	-1.670022130E0	4.362006113E-2	1.878933308E1
1.231185186E2	1.869419098E1	-1.695173740E0	-8.874490857E-2	1.877110189E1
1.231284736E2	1.867042160E1	-1.743172407E0	-2.271121889E-1	1.875299637E1
1.231384286E2	1.864217949E1	-1.814620495E0	-3.709031641E-1	1.873396041E1
1.231483836E2	1.861155701E1	-1.910292983E0	-5.269341469E-1	1.871675541E1
1.231583396E2	1.857517242E1	-2.037163734E0	-6.918152571E-1	1.869934959E1
1.231682946E2	1.853498840E1	-2.194552183E0	-8.739961982E-1	1.868490631E1
1.231782496E2	1.849454880E1	-2.385462284E0	-1.073445678E0	1.867862552E1
1.231882046E2	1.845123482E1	-2.606870413E0	-1.292614102E0	1.867925831E1
1.231981596E2	1.840382195E1	-2.868403912E0	-1.538768291E0	1.868946792E1
1.232081146E2	1.834609413E1	-3.172036886E0	-1.816511989E0	1.870670211E1
1.232180696E2	1.827104378E1	-3.521896362E0	-2.125491381E0	1.872838777E1
1.232280246E2	1.818649864E1	-3.926306248E0	-2.472504616E0	1.876906744E1
1.232379806E2	1.807441902E1	-4.394219398E0	-2.864088774E0	1.882011667E1
1.232479356E2	1.792896461E1	-4.933194637E0	-3.305900335E0	1.888685147E1
1.232578906E2	1.774991226E1	-5.547608376E0	-3.807592392E0	1.898244199E1
1.232678456E2	1.752056122E1	-6.240458965E0	-4.367952347E0	1.910477430E1
1.232778006E2	1.721587753E1	-7.020137787E0	-4.997747421E0	1.925217528E1
1.232877556E2	1.681683540E1	-7.888834000E0	-5.698633194E0	1.942972144E1
1.232977106E2	1.630585670E1	-8.848911285E0	-6.474652767E0	1.964956290E1
1.233076656E2	1.564687443E1	-9.900177002E0	-7.319681644E0	1.991019647E1
1.233176216E2	1.481495762E1	-1.102468967E1	-8.224917412E0	2.021573689E1
1.233275766E2	1.379412651E1	-1.220200539E1	-9.177492142E0	2.057652117E1
1.233375316E2	1.253846264E1	-1.339709854E1	-1.015382862E1	2.097130254E1
1.233474866E2	1.102762508E1	-1.456843758E1	-1.111893368E1	2.138874878E1
1.233574416E2	9.259697914E0	-1.565821838E1	-1.202893257E1	2.180864570E1
1.233673966E2	7.231956959E0	-1.660601044E1	-1.283006668E1	2.219620227E1
1.233773516E2	4.980135441E0	-1.734052086E1	-1.347102928E1	2.251586202E1
1.233873066E2	2.553262472E0	-1.780582809E1	-1.390131664E1	2.273352739E1
1.233972626E2	3.726420552E-2	-1.795159340E1	-1.408144283E1	2.281552380E1
1.234072176E2	-2.484109879E0	-1.777267647E1	-1.400641155E1	2.276441072E1
1.234171727E2	-4.911900997E0	-1.726922798E1	-1.367862415E1	2.257117111E1
1.234271278E2	-7.172285080E0	-1.648931503E1	-1.312561512E1	2.226254603E1
1.234370827E2	-9.211570740E0	-1.548876667E1	-1.239936829E1	2.187462599E1
1.234470378E2	-1.099483395E1	-1.434636593E1	-1.154936218E1	2.144976353E1
1.234569927E2	-1.251320839E1	-1.312453175E1	-1.062742901E1	2.101846724E1
1.234669478E2	-1.377901363E1	-1.188214970E1	-9.675060272E0	2.060712230E1
1.234769038E2	-1.480995083E1	-1.066474438E1	-8.741911888E0	2.023591954E1
1.234868587E2	-1.563757896E1	-9.505526543E0	-7.842013359E0	1.990944711E1
1.234968138E2	-1.628452873E1	-8.427230835E0	-6.993867397E0	1.962443061E1
1.235067687E2	-1.678673363E1	-7.441144943E0	-6.214399338E0	1.938514439E1
1.235167238E2	-1.716940498E1	-6.545762062E0	-5.497689247E0	1.917967819E1
1.235266788E2	-1.745410347E1	-5.742873192E0	-4.850367069E0	1.900400961E1
1.235366337E2	-1.766623116E1	-5.023048401E0	-4.271189213E0	1.885655843E1
1.235465888E2	-1.781954193E1	-4.382561684E0	-3.750788689E0	1.872995828E1
1.235565447E2	-1.792804146E1	-3.815143585E0	-3.284936666E0	1.862151444E1
1.235664998E2	-1.801128006E1	-3.309083939E0	-2.877395391E0	1.853741217E1
1.235764548E2	-1.806568909E1	-2.859714985E0	-2.514303446E0	1.846263291E1
1.235864097E2	-1.810301018E1	-2.471569061E0	-2.193721533E0	1.840217501E1
1.235963648E2	-1.812643242E1	-2.127665043E0	-1.911851287E0	1.835074075E1
1.236063197E2	-1.814195442E1	-1.836235881E0	-1.663167357E0	1.831033583E1
1.236162748E2	-1.815464020E1	-1.586482286E0	-1.438826442E0	1.828053906E1
1.236262308E2	-1.816568756E1	-1.384671569E0	-1.244632602E0	1.826084966E1
1.236361857E2	-1.817183685E1	-1.216548085E0	-1.061867237E0	1.824344282E1
1.236461408E2	-1.818287849E1	-1.071276426E0	-8.969067335E-1	1.823647842E1
1.236560957E2	-1.819129562E1	-9.578624964E-1	-7.471822500E-1	1.823181336E1
1.236660508E2	-1.820435524E1	-8.741971850E-1	-6.069439054E-1	1.823543669E1
1.236760057E2	-1.821236229E1	-8.161030412E-1	-4.712731838E-1	1.823672840E1
1.236859608E2	-1.820631218E1	-7.765190601E-1	-3.430249989E-1	1.822609259E1
1.236959168E2	-1.818644714E1	-7.394204736E-1	-2.191248983E-1	1.820279149E1
1.237058717E2	-1.814889717E1	-7.057494521E-1	-9.642429650E-2	1.816287005E1
1.237158268E2	-1.443764019E1	1.936437225E1	-8.640162945E-1	2.416962745E1
1.237257817E2	-7.828557968E0	1.800620842E1	5.222504616E0	2.031709664E1
1.237357368E2	-6.027979851E0	2.369847870E1	7.778157234E0	2.566036172E1
1.237456917E2	-3.430311918E0	2.627672768E1	2.380427122E0	2.660638815E1
1.237556468E2	5.405071974E-1	2.257073593E1	1.434712887E0	2.262274673E1
1.237656017E2	1.065209985E0	1.779346848E1	3.372253656E0	1.814150731E1
1.237755577E2	-1.073541403E0	1.141448689E1	3.699703217E0	1.204702477E1
1.237855128E2	2.039470524E-1	4.953231812E0	4.503340244E0	6.697475131E0
1.237954677E2	1.100978255E0	9.254884124E-1	4.895069599E0	5.101998461E0
1.238054228E2	5.463489890E-1	-3.273455203E-1	5.516101837E0	5.552749930E0
1.238153777E2	-4.553843737E-1	5.510472655E-1	5.726112366E0	5.770562437E0
1.238253328E2	-8.900442719E-1	7.255733013E-1	5.491483212E0	5.610260536E0
1.238376850E2	9.612318873E-2	-1.715662777E-1	-3.818216920E-2	2.003310588E-1
1.238476400E2	6.957441568E-2	-2.936633825E-1	-7.911990583E-2	3.119915721E-1
1.238575960E2	-6.236730609E-3	-4.535486400E-1	-1.285511106E-1	4.714558873E-1
1.238675510E2	-9.305577725E-2	-5.590689778E-1	-1.721917987E-1	5.923407087E-1
1.238775060E2	-1.653686017E-1	-5.888271332E-1	-1.686942577E-1	6.344461520E-1
1.238874610E2	-2.000846863E-1	-6.060833335E-1	-1.382397413E-1	6.530552158E-1
1.238974160E2	-2.205779701E-1	-6.184699535E-1	-1.018870547E-1	6.644852867E-1
1.239073720E2	-2.017633319E-1	-4.916762114E-1	-4.923769832E-2	5.337399084E-1
1.239173270E2	-1.727106422E-1	-4.021708369E-1	-8.794665337E-3	4.377758492E-1
1.239272820E2	-1.547798365E-1	-4.117112756E-1	2.903314494E-2	4.408014244E-1
1.239372370E2	-1.455139071E-1	-4.441935718E-1	4.132203385E-2	4.692437926E-1
1.239471920E2	-1.419088691E-1	-4.373262525E-1	3.595000878E-2	4.611776028E-1
1.239571480E2	-1.437890679E-1	-3.968667090E-1	1.411342062E-2	4.223478062E-1
1.239671030E2	-1.614281684E-1	-3.513468206E-1	-1.563456841E-2	3.869729727E-1
1.239770580E2	-1.824985594E-1	-3.197510839E-1	-3.451292217E-2	3.697805046E-1
1.239870130E2	-1.988691241E-1	-3.164501190E-1	-3.838047013E-2	3.757162052E-1
1.239969680E2	-2.056119889E-1	-3.279259503E-1	-2.401910536E-2	3.877997373E-1
1.240069240E2	-2.104754150E-1	-3.396678567E-1	-6.756974384E-3	3.996496089E-1
1.240168790E2	-2.322542220E-1	-3.249890506E-1	-1.022387762E-2	3.995803228E-1
1.240268340E2	-2.840768099E-1	-2.545950711E-1	-1.016495004E-1	3.947795652E-1
1.240367890E2	-3.246575296E-1	-1.996124983E-1	-1.059486419E-1	3.955663986E-1
1.240467440E2	-3.336122036E-1	-2.412169427E-1	-9.007827938E-2	4.214223680E-1
1.240567000E2	-3.326859474E-1	-2.675090134E-1	-7.095918059E-2	4.327542226E-1
1.240666550E2	-3.314235806E-1	-2.691990733E-1	-7.344067097E-2	4.332473463E-1
1.240766100E2	-3.321024179E-1	-2.428934425E-1	-9.158372134E-2	4.215172813E-1
1.240865650E2	-3.133697510E-1	-2.092792988E-1	-1.069962308E-1	3.917226303E-1
1.240965210E2	-2.992781699E-1	-1.806511134E-1	-1.118604913E-1	3.670354441E-1
1.241064760E2	-2.777505517E-1	-1.614157259E-1	-1.109691262E-1	3.398743187E-1
1.241164310E2	-2.565296888E-1	-1.653074026E-1	-1.103909537E-1	3.245307093E-1
1.241263860E2	-2.331734896E-1	-1.518781483E-1	-9.974097461E-2	2.956097261E-1
1.241363410E2	-2.130067050E-1	-1.346264482E-1	-8.789975941E-2	2.668754478E-1
1.241462970E2	-1.979475468E-1	-1.239311099E-1	-8.582755923E-2	2.488142304E-1
1.241562520E2	-1.869364381E-1	-1.189933419E-1	-8.573248982E-2	2.376019931E-1
1.241662070E2	-1.724340916E-1	-1.116279587E-1	-8.234984428E-2	2.213047988E-1
1.241761620E2	-1.558902711E-1	-1.126745790E-1	-7.479259372E-2	2.063765235E-1
1.241861176E2	-1.377757639E-1	-1.231101304E-1	-6.627798826E-2	1.962932425E-1
1.241960736E2	-1.165367737E-1	-1.491891295E-1	-5.342290550E-2	1.967033879E-1
1.242060286E2	-9.086266905E-2	-1.689845622E-1	-3.789497539E-2	1.955705398E-1
1.242159836E2	-7.192306221E-2	-1.788313240E-1	-2.380339056E-2	1.942168137E-1
1.242259386E2	-4.664443806E-2	-1.844563484E-1	-3.516387194E-3	1.902950684E-1
1.242358946E2	-3.177228197E-2	-1.760340929E-1	7.370082662E-3	1.790301591E-1
1.242458496E2	-1.747140661E-3	-1.533238888E-1	1.422686968E-2	1.539924387E-1
1.242558046E2	2.750608511E-2	-1.100919917E-1	2.018063329E-2	1.152566238E-1
1.242657596E2	4.955739528E-2	-5.227133632E-2	3.272806481E-2	7.911608088E-2
1.242757146E2	6.222232431E-2	-2.771960339E-3	3.804906085E-2	7.298652231E-2
1.242856706E2	7.459071279E-2	1.948849112E-2	3.517279774E-2	8.473901947E-2
1.242956256E2	7.506342977E-2	2.433038503E-2	3.014208563E-2	8.446911537E-2
1.243055806E2	7.670290768E-2	2.794248238E-2	3.208299354E-2	8.771223884E-2
1.243155356E2	7.716017216E-2	4.181808606E-2	3.391444683E-2	9.408843815E-2
1.243254906E2	8.031681180E-2	4.573603719E-2	2.645349875E-2	9.613720899E-2
1.243354466E2	8.680427074E-2	5.061361566E-2	1.799929515E-2	1.020818012E-1
1.243454016E2	9.983938932E-2	6.039949134E-2	3.730979981E-3	1.167472588E-1
1.243553566E2	1.222520173E-1	7.119461894E-2	-9.944352321E-3	1.418207306E-1
1.243653116E2	1.613280773E-1	7.290507853E-2	-2.268203720E-2	1.784835393E-1
1.243752676E2	2.125127017E-1	7.745216787E-2	-3.683647513E-2	2.291667790E-1
1.243852226E2	2.227957100E-1	1.368463337E-1	-1.241506543E-2	2.617613059E-1
1.243951776E2	2.263659537E-1	1.258362979E-1	-2.943800064E-3	2.590076926E-1
1.244051326E2	2.407178134E-1	7.874056697E-2	1.190614235E-2	2.535486123E-1
1.244150876E2	2.405108958E-1	5.400619656E-2	3.124628589E-2	2.484723137E-1
1.244250436E2	2.404512018E-1	3.909829631E-2	4.189850762E-2	2.471860477E-1
1.244349986E2	2.477898002E-1	1.794321276E-2	3.912988678E-2	2.515012763E-1
1.244449536E2	2.559826970E-1	3.657907620E-2	3.550547361E-2	2.610092118E-1
1.244549086E2	2.650353014E-1	7.077352703E-2	3.016796708E-2	2.759759217E-1
1.244648636E2	2.861875594E-1	9.881224483E-2	2.328997850E-2	3.036603398E-1
1.244748196E2	2.962995768E-1	1.415538341E-1	3.001872264E-2	3.297454334E-1
1.244847746E2	2.905845642E-1	1.975345761E-1	2.929205075E-2	3.525866162E-1
1.244947296E2	2.904114425E-1	2.412205487E-1	2.708828636E-2	3.784969410E-1
1.245046846E2	2.927926183E-1	2.798001170E-1	2.401611768E-2	4.056998850E-1
1.245146406E2	3.008084595E-1	3.155123293E-1	3.271400183E-2	4.371543952E-1
1.245245956E2	3.035503030E-1	3.218677640E-1	3.971992433E-2	4.442063893E-1
1.245345506E2	3.305664659E-1	2.780364156E-1	3.872736543E-2	4.336798884E-1
1.245445056E2	3.871322870E-1	2.177611291E-1	2.775471658E-2	4.450411681E-1
1.245544606E2	4.259524047E-1	2.414749861E-1	1.722963713E-2	4.899413030E-1
1.245644166E2	4.415894151E-1	3.026216924E-1	2.598230727E-3	5.353390057E-1
1.245743716E2	4.336302876E-1	3.403635025E-1	5.052524502E-4	5.512556535E-1
1.245843266E2	4.197309017E-1	3.299223185E-1	6.060658954E-3	5.339096344E-1
1.245942816E2	4.197815061E-1	3.079741597E-1	2.165399864E-2	5.210887559E-1
1.246042366E2	4.221040010E-1	3.114246428E-1	3.996818513E-2	5.260746636E-1
1.246141926E2	4.247796834E-1	3.375014961E-1	4.663380980E-2	5.445362719E-1
1.246241476E2	4.201759100E-1	3.820062280E-1	3.842888027E-2	5.691689840E-1
1.246341026E2	4.017297924E-1	4.252357185E-1	1.643995568E-2	5.852200565E-1
1.246440576E2	3.674043119E-1	4.162667096E-1	-1.650441065E-2	5.554604374E-1
1.246540136E2	3.261919022E-1	3.745869100E-1	-3.962890431E-2	4.982840156E-1
1.246639686E2	2.819898725E-1	3.363834321E-1	-5.273804814E-2	4.421011234E-1
1.246739236E2	2.250743955E-1	3.131412268E-1	-6.018264964E-2	3.903048331E-1
1.246838786E2	1.477413476E-1	2.550655603E-1	-8.591288328E-2	3.070292647E-1
1.246938336E2	4.293237999E-2	2.063579261E-1	-8.433736116E-2	2.270232883E-1
1.247037896E2	-1.089404374E-1	1.750545204E-1	-9.471586347E-2	2.268990939E-1
1.247137446E2	-2.498096824E-1	7.272629440E-2	-1.109273210E-1	2.828407005E-1
1.247236996E2	-2.465129495E-1	-4.647599906E-2	-1.239041090E-1	2.797872066E-1
1.247336546E2	-1.487022340E-1	-1.861507259E-2	-1.236401871E-1	1.942827095E-1
1.247436106E2	-1.468669903E-2	1.257872283E-1	-9.295630455E-2	1.570955139E-1
1.247561273E2	1.428773254E-1	-2.301852107E-1	-4.863779992E-3	2.709664512E-1
1.247660833E2	-3.032218106E-2	-3.339808285E-1	1.229746966E-3	3.353567366E-1
1.247760383E2	-1.675532758E-1	-3.929559886E-1	7.620268501E-3	4.272546989E-1
1.247859933E2	-2.573745847E-1	-4.028941393E-1	1.426971611E-2	4.782980129E-1
1.247959483E2	-2.884443402E-1	-3.852762580E-1	3.372890130E-2	4.824682074E-1
1.248059043E2	-2.814083397E-1	-3.533402383E-1	5.591595545E-2	4.551555468E-1
1.248158593E2	-2.508083582E-1	-3.129374385E-1	6.674916297E-2	4.065588810E-1
1.248258143E2	-2.081700563E-1	-2.698511183E-1	5.855178460E-2	3.458073306E-1
1.248357693E2	-1.589806676E-1	-2.171740532E-1	4.880701378E-2	2.735352749E-1
1.248457243E2	-9.565287828E-2	-1.357223690E-1	4.103802145E-2	1.710384570E-1
1.248556803E2	-5.470597744E-2	-6.418479234E-2	3.140909597E-2	8.999423784E-2
1.248656353E2	-3.549208120E-2	-2.852567658E-2	1.703310013E-2	4.861613469E-2
1.248755903E2	-4.859163612E-2	-6.412385963E-3	4.953001626E-3	4.926254175E-2
1.248855453E2	-7.773896307E-2	5.942400079E-3	-2.613568213E-4	7.796619014E-2
1.248955013E2	-1.015478894E-1	4.550098907E-3	-5.383255775E-4	1.016512028E-1
1.249054563E2	-1.068226919E-1	4.374121316E-3	-9.087372571E-3	1.072977203E-1
1.249154113E2	-1.023885310E-1	-6.511815358E-3	-1.924733259E-2	1.043852232E-1
1.249253663E2	-1.020550355E-1	-2.824882418E-2	-2.911239862E-2	1.098214829E-1
1.249353223E2	-1.009301096E-1	-4.967981204E-2	-2.776909992E-2	1.158710217E-1
1.249452773E2	-9.641084820E-2	-5.819374695E-2	-2.317017503E-2	1.149713914E-1
1.249552323E2	-9.634560347E-2	-6.244042516E-2	-1.732959785E-2	1.161102793E-1
1.249651873E2	-1.038761288E-1	-7.928263396E-2	-2.194257267E-2	1.325045761E-1
1.249751423E2	-1.116727963E-1	-1.076458320E-1	-2.774027362E-2	1.575689099E-1
1.249850983E2	-9.993267059E-2	-1.313777715E-1	-3.360711038E-2	1.684520566E-1
1.249950533E2	-8.008279651E-2	-1.105689034E-1	-3.990788385E-2	1.422370412E-1
1.250050083E2	-6.364455074E-2	-5.590966716E-2	-4.806445539E-2	9.739975151E-2
1.250149633E2	-7.597418875E-2	-7.731485646E-3	-5.470637605E-2	9.393955932E-2
1.250249193E2	-1.049067229E-1	3.066469356E-2	-5.847540125E-2	1.239561071E-1
1.250348743E2	-1.234005094E-1	4.376052320E-2	-5.709028989E-2	1.428354658E-1
1.250448293E2	-1.267078817E-1	4.447245970E-2	-5.133920535E-2	1.437650895E-1
1.250547843E2	-1.287633032E-1	4.293555021E-2	-4.336516559E-2	1.424920605E-1
1.250647403E2	-1.414783150E-1	2.743186057E-2	-4.214819148E-2	1.501502269E-1
1.250746953E2	-1.487825662E-1	1.671102364E-3	-3.294537216E-2	1.523956762E-1
1.250846503E2	-1.206916049E-1	-2.223915234E-2	-2.480822802E-2	1.252057969E-1
1.250946053E2	-7.580935210E-2	-2.858972549E-2	-9.260694496E-3	8.154870160E-2
1.251045613E2	-3.212968260E-2	-2.427178994E-2	-4.900947679E-3	4.056421550E-2
1.251145163E2	-1.121374778E-2	-2.529843897E-2	-1.017347351E-2	2.948319380E-2
1.251244713E2	-1.302143093E-2	-3.411087766E-2	-1.239112485E-2	3.855709550E-2
1.251344263E2	-1.715998352E-2	-3.979166597E-2	-1.392537169E-2	4.551656503E-2
1.251443813E2	-1.257583871E-2	-4.317382351E-2	-1.189643145E-2	4.651511407E-2
1.251543373E2	-2.726403298E-3	-4.534190148E-2	-1.301655639E-2	4.725200573E-2
1.251642923E2	6.771279499E-3	-5.603892356E-2	-1.290469710E-2	5.790287028E-2
1.251742473E2	2.664112672E-2	-5.798755959E-2	-6.658253260E-3	6.416103986E-2
1.251842023E2	4.434022680E-2	-5.513664708E-2	4.038066603E-3	7.086897449E-2
1.251941583E2	5.556998029E-2	-5.284126848E-2	1.197428722E-2	7.761189290E-2
1.252041133E2	4.847130924E-2	-5.443846434E-2	1.623791456E-2	7.467719926E-2
1.252140683E2	4.113376886E-2	-5.980926007E-2	1.305463910E-2	7.375336014E-2
1.252240233E2	3.824316710E-2	-5.138864741E-2	4.089776892E-3	6.418768719E-2
1.252339793E2	3.324361518E-2	-3.238699213E-2	-2.519656438E-3	4.648014499E-2
1.252439343E2	1.757996529E-2	-1.645543054E-2	-8.847860619E-3	2.565386933E-2
1.252538893E2	-3.412134713E-3	-1.801843941E-2	-1.094163768E-2	2.135477130E-2
1.252638443E2	-1.920473948E-2	-1.620498300E-2	-1.413899846E-2	2.883287655E-2
1.252738003E2	-2.831993997E-2	-1.144644618E-2	-1.214189269E-2	3.287043791E-2
1.252837553E2	-2.947204374E-2	-1.327537000E-2	-1.291603409E-2	3.480891764E-2
1.252937103E2	-2.118615061E-2	-3.284587339E-2	-6.825650577E-3	3.967737242E-2
1.253036653E2	-1.133521553E-2	-5.708345771E-2	-4.981027916E-3	5.841077721E-2
1.253136213E2	-1.155548263E-3	-6.367690861E-2	3.119242843E-3	6.376373309E-2
1.253235763E2	1.269873604E-2	-6.067882478E-2	7.198318839E-3	6.240988278E-2
1.253335313E2	1.874464378E-2	-6.226553768E-2	9.582380764E-3	6.572808284E-2
1.253434863E2	2.058057487E-2	-6.697116792E-2	9.868659079E-3	7.075371246E-2
1.253534413E2	1.505851001E-2	-7.359737903E-2	8.479554206E-3	7.559917832E-2
1.253633973E2	1.255046949E-2	-5.507155135E-2	5.018313415E-3	5.670602721E-2
